# dataset=entso_e_eic_directory
# created_at=2026-08-13T01:15:13Z
# source=https://eepublicdownloads.blob.core.windows.net/cio-lio/xml/allocated-eic-codes.xml
# source_sha256=b53840e8e377b11d12c63241a6a06e68ee36c221897930dae97c0c6ff1903a98
# record_count=76256
# active_record_count=72916
# inactive_record_count=3340
eic_code	status
10Y1001A1001A68B	active
10Y1001A1001A699	inactive
10Y1001A1001A70O	active
10Y1001A1001A71M	active
10Y1001A1001A72K	inactive
10Y1001A1001A73I	active
10Y1001A1001A74G	active
10Y1001A1001A75E	active
10Y1001A1001A76C	inactive
10Y1001A1001A77A	inactive
10Y1001A1001A788	active
10Y1001A1001A796	active
10Y1001A1001A80L	active
10Y1001A1001A81J	active
10Y1001A1001A82H	active
10Y1001A1001A83F	active
10Y1001A1001A84D	active
10Y1001A1001A85B	active
10Y1001A1001A869	active
10Y1001A1001A877	active
10Y1001A1001A885	active
10Y1001A1001A893	active
10Y1001A1001A90I	active
10Y1001A1001A91G	active
10Y1001A1001A92E	active
10Y1001A1001A93C	active
10Y1001A1001A94A	active
10Y1001A1001A958	active
10Y1001A1001A990	active
10Y1001A1001B004	active
10Y1001A1001B012	active
10Y1001A1001B020	active
10Y1001A1001B03Z	active
10Y1001A1001B04X	active
10Y1001A1001B05V	active
10Y1001C--00001J	inactive
10Y1001C--00002H	active
10Y1001C--00003F	active
10Y1001C--00005B	active
10Y1001C--000069	active
10Y1001C--000077	active
10Y1001C--000085	active
10Y1001C--000093	active
10Y1001C--00010I	active
10Y1001C--00011G	active
10Y1001C--00012E	active
10Y1001C--00013C	active
10Y1001C--00014A	active
10Y1001C--000158	active
10Y1001C--000166	active
10Y1001C--000174	active
10Y1001C--000182	active
10Y1001C--000190	active
10Y1001C--00020F	active
10Y1001C--00021D	active
10Y1001C--00022B	active
10Y1001C--000239	active
10Y1001C--000247	active
10Y1001C--000255	active
10Y1001C--000263	active
10Y1001C--000271	active
10Y1001C--00029Y	active
10Y1001C--00030C	active
10Y1001C--00031A	active
10Y1001C--000328	active
10Y1001C--000336	active
10Y1001C--000344	active
10Y1001C--000352	active
10Y1001C--000360	active
10Y1001C--00037Z	active
10Y1001C--00038X	active
10Y1001C--00039V	active
10Y1001C--000409	active
10Y1001C--000417	active
10Y1001C--000425	active
10Y1001C--000433	active
10Y1001C--000441	active
10Y1001C--00055X	active
10Y1001C--00056V	active
10Y1001C--00057T	active
10Y1001C--00058R	active
10Y1001C--00059P	active
10Y1001C--000603	active
10Y1001C--000611	active
10Y1001C--00067Q	active
10Y1001C--00082U	active
10Y1001C--00083S	active
10Y1001C--00084Q	active
10Y1001C--00085O	active
10Y1001C--00086M	active
10Y1001C--00087K	active
10Y1001C--00088I	active
10Y1001C--00089G	active
10Y1001C--00090V	active
10Y1001C--00091T	active
10Y1001C--00092R	active
10Y1001C--00093P	active
10Y1001C--00094N	active
10Y1001C--00095L	active
10Y1001C--00096J	active
10Y1001C--00097H	active
10Y1001C--00098F	active
10Y1001C--00099D	active
10Y1001C--00100H	active
10Y1001C--00101F	active
10Y1001C--00102D	active
10Y1001C--00103B	active
10Y1001C--001049	active
10Y1001C--001057	active
10Y1001C--001065	active
10Y1001C--001073	active
10Y1001C--001081	active
10Y1001C--00111C	active
10Y1001C--00118Z	active
10Y1001C--00119X	active
10Y1001C--00120B	active
10Y1001C--001219	active
10Y1001C--001227	active
10Y1001C--001235	active
10Y1001C--001243	active
10Y1001C--001251	active
10Y1001C--00127Y	active
10Y1001C--00128W	active
10Y1001C--00129U	active
10Y1001C--001308	active
10Y1001C--001316	active
10Y1001C--001324	active
10Y1001C--001332	active
10Y1001C--001340	active
10Y1001C--00135Z	active
10Y1001C--00136X	active
10Y1001C--00137V	active
10Y1001C--00138T	active
10Y1001C--00139R	active
10Y1001C--001405	active
10Y1001C--001413	active
10Y1001C--001421	active
10Y1001C--00145W	active
10Y1001C--00146U	active
10Y1001C--00147S	active
10Y1001C--00148Q	active
10Y1001C--00149O	active
10Y1001C--001502	active
10Y1001C--001510	active
10Y1001C--00152Z	active
10Y1001C--00153X	active
10Y1001C--00154V	active
10Y1001C--00158N	active
10Y1001C--00165Q	active
10Y1001C--00190R	active
10Y1001C--001999	active
10Y1001C--00225Y	active
10Y1001C--00235V	active
10Y1001C--00245S	active
10Y1001C--00246Q	active
10Y1001C--01100C	active
10YAD-AND------X	active
10YAL-COMP-----O	inactive
10YAL-KESH-----5	active
10YAPG--COMP---0	inactive
10YAT-APG------L	active
10YAT-TIRAG-N--C	active
10YAT-VKW-UNG--K	active
10YBA-1001A0002Q	inactive
10YBA-JPCC-----D	active
10YBE----------2	active
10YBE--COMP----Y	inactive
10YBG-NEK-EAD--B	inactive
10YCA-BULGARIA-R	active
10YCB-ALBANIA--1	active
10YCB-AUSTRIA--Y	inactive
10YCB-BE-------T	active
10YCB-BULGARIA-F	active
10YCB-CENTREL--Q	inactive
10YCB-CZECH-REP5	active
10YCB-FIC-NORTH8	inactive
10YCB-FR-ES-PT-S	active
10YCB-GERMANY--8	active
10YCB-GREECE---2	active
10YCB-HUNGARY--J	active
10YCB-ITALY----1	active
10YCB-JIEL-----9	active
10YCB-NL-------V	active
10YCB-POLAND---Z	active
10YCB-ROMANIA--C	active
10YCB-SI-HR-BA-3	active
10YCB-SLOVAKIA-H	active
10YCB-SWITZERL-D	active
10YCB-TURKEY---V	active
10YCC-UCTE-NO--K	active
10YCC-UCTE-SO--W	active
10YCH--COMP----M	inactive
10YCH-ATEL-GRIDG	inactive
10YCH-AXPO-GRIDJ	inactive
10YCH-BKW-GRID-J	inactive
10YCH-CKW-GRID-9	inactive
10YCH-EGL-GRID-2	inactive
10YCH-EOST-GRID1	inactive
10YCH-EWZ-GRID-5	inactive
10YCH-NOK-GRID-X	inactive
10YCH-RESERVE--Y	inactive
10YCH-SWISSGRIDZ	active
10YCNT-COMP----R	inactive
10YCS-CG-TSO---S	active
10YCS-SERBIATSOV	active
10YCY-1001A0003J	active
10YCZ--COMP----S	inactive
10YCZ-CEPS-----N	active
10YDE--COMP----8	inactive
10YDE-ENBW-----N	active
10YDE-EON------1	active
10YDE-RWENET---I	active
10YDE-SE4-VBZ-01	active
10YDE-VE-------2	active
10YDK-1--------W	active
10YDK-1-------AA	active
10YDK-2--------M	active
10YDK1-DE-10010E	active
10YDOM--BE-FR--O	active
10YDOM--BE-NL--8	active
10YDOM--BG-TR--E	active
10YDOM--CH-FR--W	active
10YDOM--CZ-PL--S	active
10YDOM--DE-FR--8	active
10YDOM--ES-FR--D	active
10YDOM--ES-PT--T	active
10YDOM--FR-GB--Y	active
10YDOM--FR-IT--Q	active
10YDOM--GR-TR--8	active
10YDOM--HR-HU--B	active
10YDOM-1001A001A	active
10YDOM-1001A0028	active
10YDOM-1001A0036	active
10YDOM-1001A0044	active
10YDOM-1001A0052	inactive
10YDOM-1001A0060	active
10YDOM-1001A027T	active
10YDOM-1001A028R	active
10YDOM-1001A029P	active
10YDOM-1001A0303	active
10YDOM-1001A0311	active
10YDOM-1001A033Y	active
10YDOM-1001A034W	active
10YDOM-1001A035U	active
10YDOM-1001A036S	active
10YDOM-1001A037Q	active
10YDOM-1001A038O	active
10YDOM-1001A039M	active
10YDOM-1001A0400	active
10YDOM-1001A041Z	active
10YDOM-1001A042X	active
10YDOM-1001A043V	active
10YDOM-1001A044T	active
10YDOM-1001A045R	active
10YDOM-1001A046P	active
10YDOM-1001A047N	active
10YDOM-1001A048L	active
10YDOM-1001A049J	active
10YDOM-1001A050Y	active
10YDOM-1001A051W	active
10YDOM-1001A052U	active
10YDOM-1001A053S	active
10YDOM-1001A054Q	active
10YDOM-1001A055O	active
10YDOM-1001A056M	active
10YDOM-1001A057K	active
10YDOM-1001A058I	active
10YDOM-1001A059G	active
10YDOM-1001A060V	active
10YDOM-1001A061T	active
10YDOM-1001A062R	active
10YDOM-1001A063P	active
10YDOM-1001A064N	active
10YDOM-1001A065L	active
10YDOM-1001A066J	active
10YDOM-1001A067H	active
10YDOM-1001A068F	active
10YDOM-1001A069D	active
10YDOM-1001A070S	active
10YDOM-1001A071Q	active
10YDOM-1001A072O	active
10YDOM-1001A073M	active
10YDOM-1001A074K	active
10YDOM-1001A075I	active
10YDOM-1001A076G	active
10YDOM-1001A077E	active
10YDOM-1001A078C	active
10YDOM-1001A079A	active
10YDOM-1001A080P	active
10YDOM-1001A081N	active
10YDOM-1001A082L	active
10YDOM-1001A083J	active
10YDOM-1001A084H	active
10YDOM-1001A085F	active
10YDOM-1001A086D	active
10YDOM-1001A087B	active
10YDOM-1001A0889	active
10YDOM-1001A0897	active
10YDOM-1001A090M	active
10YDOM-1001A091K	active
10YDOM-1001A092I	active
10YDOM-1001A093G	active
10YDOM-1001A094E	active
10YDOM-1010A009U	active
10YDOM-1010A0108	active
10YDOM-1010A0116	active
10YDOM-1010A0124	active
10YDOM-1010A0132	active
10YDOM-1010A0140	active
10YDOM-1010A015Z	inactive
10YDOM-1010A016X	active
10YDOM-1010A017V	inactive
10YDOM-1010A018T	active
10YDOM-1010A019R	active
10YDOM-1010A0205	active
10YDOM-1010A0213	active
10YDOM-1010A0221	active
10YDOM-1010A024Y	active
10YDOM-1010A025W	active
10YDOM-1010A026U	active
10YDOM-1010A032Z	active
10YDOM-AT-CZ---5	active
10YDOM-AT-HU---0	active
10YDOM-AT-SI---V	active
10YDOM-CZ-D2---O	active
10YDOM-CZ-D8---V	active
10YDOM-CZ-DE-SKK	active
10YDOM-D8-PL---R	active
10YDOM-EON-NL--2	active
10YDOM-PL-SE-LT2	active
10YDOM-PL-SK---O	active
10YDOM-REGION-1V	active
10YDOM-RWE-NL--W	active
10YEE-1001A00049	inactive
10YEI-1001A0005X	inactive
10YES-REE------0	active
10YEU-CONT-SYNC0	active
10YFEP-COMP----T	inactive
10YFI-0--------3	active
10YFI-1--------U	active
10YFI-1C-------O	active
10YFI-2--------K	active
10YFI-3-------9R	active
10YFI-4--------0	active
10YFR-RTE------C	active
10YGB----------A	active
10YGR-COMP-----M	inactive
10YGR-HTSO-----Y	active
10YHR-HEP------M	active
10YHU-COMP-----A	inactive
10YHU-MAVIR----U	active
10YIE-1001A00010	active
10YIT-GRTN-----B	active
10YIT-GRTN-COMPL	inactive
10YJIEL-COMP---S	inactive
10YLT-1001A0008Q	active
10YLU-CEGEDEL-NQ	active
10YLV-1001A00074	active
10YMA-ONE------O	active
10YMK-MEPSO----8	active
10YNL----------L	active
10YNL--COMP----G	inactive
10YNO-0--------C	active
10YNO-1--------2	active
10YNO-2--------T	active
10YNO-3--------J	active
10YNO-4--------9	active
10YPL-AREA-----S	active
10YPL-COMP-----E	inactive
10YPT-REN------W	active
10YRO--COMP----2	inactive
10YRO-TEL------P	active
10YSE-0--------U	active
10YSE-1--------K	active
10YSE-1-------AZ	active
10YSE-1C-------E	active
10YSE-2--------A	active
10YSE-2C-------4	active
10YSE-3--------0	active
10YSE-3C-------V	active
10YSE-4--------R	active
10YSE-4C-------R	active
10YSH-COMP-----N	inactive
10YSI-ELES-----O	active
10YSK--COMP----0	inactive
10YSK-SEPS-----K	active
10YTR--COMP----E	inactive
10YTR-1001A0006O	inactive
10YTR-TEIAS----W	active
10YUA-WEPS-----0	active
10Z-1001-10010AI	active
10Z-AD-ES-00001J	active
10Z-AD-ES-00002H	active
10Z-AL-GR-00001W	active
10Z-AL-GR-00002U	active
10Z-AL-ME-000018	active
10Z-AL-ME-000026	active
10Z-AL-RS-10001U	inactive
10Z-AT-CH-00001N	active
10Z-AT-CH-00002L	active
10Z-AT-CH-00003J	active
10Z-AT-CH-00004H	active
10Z-AT-CH-00005F	active
10Z-AT-CZ-00001R	active
10Z-AT-CZ-00002P	active
10Z-AT-CZ-00003N	active
10Z-AT-CZ-00004V	active
10Z-AT-DE-000011	active
10Z-AT-DE-00003Y	active
10Z-AT-DE-00004W	active
10Z-AT-DE-00005U	active
10Z-AT-DE-00006S	active
10Z-AT-DE-00007Q	active
10Z-AT-DE-00008O	active
10Z-AT-DE-00009M	active
10Z-AT-DE-000100	active
10Z-AT-DE-00011Z	inactive
10Z-AT-DE-00012X	active
10Z-AT-DE-00013V	active
10Z-AT-DE-00014T	active
10Z-AT-DE-00015R	active
10Z-AT-DE-00016P	active
10Z-AT-DE-00017N	active
10Z-AT-DE-00018L	inactive
10Z-AT-DE-00019J	active
10Z-AT-DE-00020Y	active
10Z-AT-DE-00021W	active
10Z-AT-DE-00022U	active
10Z-AT-DE-00023S	active
10Z-AT-DE-00024Q	active
10Z-AT-DE-00025O	active
10Z-AT-DE-00026M	active
10Z-AT-DE-00027K	active
10Z-AT-DE-00028I	active
10Z-AT-DE-00029G	active
10Z-AT-DE-00030V	active
10Z-AT-DE-00031T	active
10Z-AT-DE-00032R	active
10Z-AT-DE-00033P	active
10Z-AT-DE-00035L	active
10Z-AT-DE-10002U	active
10Z-AT-DE-10016J	active
10Z-AT-HU-00001M	active
10Z-AT-HU-00002K	active
10Z-AT-HU-00003I	active
10Z-AT-HU-00004G	active
10Z-AT-IT-00001L	active
10Z-AT-IT-00002J	active
10Z-AT-SI-00001J	active
10Z-AT-SI-00002H	active
10Z-AT-SI-00003F	active
10Z-BA-HR-00001L	active
10Z-BA-HR-00002J	active
10Z-BA-HR-00003H	active
10Z-BA-HR-00004F	active
10Z-BA-HR-00005D	active
10Z-BA-HR-00006B	active
10Z-BA-HR-000079	active
10Z-BA-HR-000095	active
10Z-BA-HR-00010K	active
10Z-BA-HR-00011I	active
10Z-BA-HR-00012G	active
10Z-BA-HR-00013E	active
10Z-BA-HR-00014C	active
10Z-BA-HR-00015A	active
10Z-BA-HR-000168	active
10Z-BA-HR-000176	active
10Z-BA-HR-000184	active
10Z-BA-HR-000192	active
10Z-BA-HR-00020H	active
10Z-BA-ME-000016	active
10Z-BA-ME-000024	active
10Z-BA-ME-000032	active
10Z-BA-ME-000040	active
10Z-BA-ME-00005Z	active
10Z-BA-RS-00001Y	active
10Z-BA-RS-00002W	active
10Z-BA-RS-00003U	active
10Z-BA-RS-00004S	active
10Z-BA-RS-00006O	active
10Z-BE-FR-00001W	active
10Z-BE-FR-00002U	active
10Z-BE-FR-00003S	active
10Z-BE-FR-00004Q	active
10Z-BE-FR-00005O	active
10Z-BE-FR-00006M	active
10Z-BE-FR-00007K	active
10Z-BE-FR-00008I	active
10Z-BE-LU-00001S	active
10Z-BE-NL-000018	active
10Z-BE-NL-000026	active
10Z-BE-NL-000034	active
10Z-BE-NL-000042	active
10Z-BE-NL-000050	active
10Z-BG-GR-000011	active
10Z-BG-MK-000013	active
10Z-BG-RO-000010	active
10Z-BG-RS-000015	active
10Z-BG-RS-000023	active
10Z-BG-RS-000031	active
10Z-BG-TR-00001W	active
10Z-BG-TR-00002U	active
10Z-BY-LT-0-0024	active
10Z-BY-LT-000011	active
10Z-BY-LT-00003Y	active
10Z-BY-LT-00004W	active
10Z-BY-LT-00005U	inactive
10Z-BY-PL-00001T	active
10Z-BY-PL-00002R	active
10Z-CH-DE-00001Z	active
10Z-CH-DE-00002X	active
10Z-CH-DE-00003V	active
10Z-CH-DE-00004T	inactive
10Z-CH-DE-00005R	active
10Z-CH-DE-00006P	active
10Z-CH-DE-00007N	active
10Z-CH-DE-00008L	active
10Z-CH-DE-00009J	active
10Z-CH-DE-00010Y	active
10Z-CH-DE-00011W	active
10Z-CH-DE-00012U	active
10Z-CH-DE-00013S	active
10Z-CH-DE-00014Q	active
10Z-CH-DE-00015O	inactive
10Z-CH-DE-00016M	inactive
10Z-CH-DE-00017K	active
10Z-CH-FR-00001O	active
10Z-CH-FR-00002M	active
10Z-CH-FR-00003K	active
10Z-CH-FR-00004I	active
10Z-CH-FR-00005G	active
10Z-CH-FR-00006E	active
10Z-CH-FR-00007C	active
10Z-CH-FR-00008A	active
10Z-CH-FR-000098	active
10Z-CH-FR-00010N	active
10Z-CH-IT-00001I	active
10Z-CH-IT-00002G	active
10Z-CH-IT-00003E	active
10Z-CH-IT-00004C	active
10Z-CH-IT-00005A	active
10Z-CH-IT-000068	active
10Z-CH-IT-000076	active
10Z-CH-IT-000084	active
10Z-CH-IT-000092	active
10Z-CH-IT-00010H	active
10Z-CH-IT-00011F	active
10Z-CH-IT-00012D	active
10Z-CZ-DE-00001M	active
10Z-CZ-DE-00002K	active
10Z-CZ-DE-00003I	active
10Z-CZ-DE-00004G	active
10Z-CZ-PL-000016	active
10Z-CZ-PL-000024	active
10Z-CZ-PL-000032	active
10Z-CZ-PL-000040	active
10Z-CZ-SK-00001O	active
10Z-CZ-SK-00002M	active
10Z-CZ-SK-00003K	active
10Z-CZ-SK-00004I	active
10Z-CZ-SK-00005G	active
10Z-DE-DE-029028	active
10Z-DE-DE-029036	active
10Z-DE-DK-000018	active
10Z-DE-DK-000026	active
10Z-DE-DK-000034	active
10Z-DE-DK-000042	active
10Z-DE-DK-000050	active
10Z-DE-FR-000018	active
10Z-DE-FR-000026	active
10Z-DE-FR-000034	active
10Z-DE-FR-000042	active
10Z-DE-FR-000050	active
10Z-DE-FR-00006Z	active
10Z-DE-NL-00001L	active
10Z-DE-NL-00002J	active
10Z-DE-NL-00003H	active
10Z-DE-NL-00004F	active
10Z-DE-NL-00005D	active
10Z-DE-NL-00006B	active
10Z-DE-NL-000079	active
10Z-DE-PL-000013	active
10Z-DE-PL-000021	active
10Z-DE-PL-00004Y	active
10Z-DE-PL-10003U	active
10Z-DE-SE-00001W	active
10Z-DK-DE-00121H	active
10Z-DK-DE-00122F	active
10Z-DK-DK-00001G	active
10Z-DK-NL-00001T	active
10Z-DK-NO--00045	active
10Z-DK-NO-000015	active
10Z-DK-NO-000023	active
10Z-DK-NO-000031	active
10Z-DK-NO-00123S	active
10Z-DK-SE--00035	active
10Z-DK-SE-000013	active
10Z-DK-SE-000021	active
10Z-DK-SE-00004Y	active
10Z-DK-SE-00005W	active
10Z-DK-SE-00006U	active
10Z-EE-LV-00001L	active
10Z-EE-LV-00002J	active
10Z-EE-RU-00001C	active
10Z-EE-RU-00002A	active
10Z-EE-RU-000038	active
10Z-ES-FR-00001R	active
10Z-ES-FR-00002P	active
10Z-ES-FR-00003N	active
10Z-ES-FR-00004L	active
10Z-ES-FR-00005J	active
10Z-ES-FR-00006H	active
10Z-ES-FR-00007F	active
10Z-ES-FR-00008D	active
10Z-ES-FR-00009B	active
10Z-ES-MA-00001Q	active
10Z-ES-MA-00002O	active
10Z-ES-PT-00001W	active
10Z-ES-PT-00002U	active
10Z-ES-PT-00003S	active
10Z-ES-PT-00004Q	active
10Z-ES-PT-00005O	active
10Z-ES-PT-00006M	active
10Z-ES-PT-00007K	active
10Z-ES-PT-00008I	active
10Z-ES-PT-00009G	active
10Z-ES-PT-00010V	active
10Z-ES-PT-00011T	active
10Z-ES-PT-00012R	active
10Z-ES-PT-00013P	active
10Z-FI-EE-00001G	active
10Z-FI-EE-00002E	active
10Z-FI-NO-000013	active
10Z-FI-NO-000021	active
10Z-FI-RU-00001U	active
10Z-FI-RU-00002S	active
10Z-FI-RU-00004O	active
10Z-FI-RU-00005M	active
10Z-FI-RU-00006K	active
10Z-FR-ES-00000T	active
10Z-FR-ES-00001R	active
10Z-FR-GB-00001Y	active
10Z-FR-GB-00002W	active
10Z-FR-GB-00004S	active
10Z-FR-IRL-0002Y	active
10Z-FR-IT-00001K	active
10Z-FR-IT-00002I	active
10Z-FR-IT-00003G	active
10Z-FR-IT-00004E	active
10Z-GB-IE-000018	active
10Z-GB-NI-000015	active
10Z-GB-NL-00001I	active
10Z-GR-IT-000018	active
10Z-GR-IT-000026	active
10Z-GR-MK-000017	active
10Z-GR-MK-000025	active
10Z-GR-MK-000033	active
10Z-GR-TR-00002Y	active
10Z-HR-HU-00001Y	inactive
10Z-HR-HU-00002W	active
10Z-HR-HU-00003U	active
10Z-HR-HU-00004S	active
10Z-HR-RS-00001Y	active
10Z-HR-RS-00002W	active
10Z-HR-SI-00001V	active
10Z-HR-SI-00002T	active
10Z-HR-SI-00003R	inactive
10Z-HR-SI-00004P	active
10Z-HR-SI-00005N	active
10Z-HR-SI-00006L	inactive
10Z-HR-SI-00007J	active
10Z-HR-SI-00008H	active
10Z-HR-SI-00009F	active
10Z-HU-RO-00001X	active
10Z-HU-RO-00002V	active
10Z-HU-SK-00001J	active
10Z-HU-SK-00002H	active
10Z-HU-SR-000010	active
10Z-HU-UA-000017	active
10Z-HU-UA-000025	active
10Z-HU-UA-000033	active
10Z-HU-UA-000041	active
10Z-IE-GB-00002S	active
10Z-IRL-FR-00023	active
10Z-IT-SI-00001Y	active
10Z-IT-SI-00002W	active
10Z-LT-LV-00001V	active
10Z-LT-LV-00002T	active
10Z-LT-LV-00003R	active
10Z-LT-LV-00005N	active
10Z-LT-PL--00025	active
10Z-LT-PL-000011	active
10Z-LT-PL-00002-	inactive
10Z-LT-RU-00001M	active
10Z-LT-RU-00002K	active
10Z-LT-RU-00003I	active
10Z-LT-RU-00004G	active
10Z-LT-RU-00005E	active
10Z-LT-RU-00006C	active
10Z-LT-SE-00001U	active
10Z-LU-BE-00001O	active
10Z-LU-BE-00002M	active
10Z-LU-BE-00003K	active
10Z-LU-BE-00004I	active
10Z-LU-DE-000016	active
10Z-LU-DE-000024	active
10Z-LU-DE-000032	active
10Z-LU-DE-000040	active
10Z-LU-DE-00005Z	active
10Z-LU-DE-00006X	active
10Z-LU-DE-00007V	active
10Z-LU-DE-00008T	active
10Z-LV-RU-000010	active
10Z-ME-RS-000016	active
10Z-ME-RS-000024	active
10Z-ME-RS-000032	active
10Z-ME-RS-000040	inactive
10Z-ME-RS-00006X	inactive
10Z-MK-BG-00001W	active
10Z-MK-BG-00002U	active
10Z-NI-GB-00002Z	active
10Z-NL-GB-000014	active
10Z-NL-NO-00001M	active
10Z-NO-DE-00001B	inactive
10Z-NO-DE-000029	active
10Z-NO-GB-000018	active
10Z-NO-RU-00001G	active
10Z-NO-SE-00005G	active
10Z-PL-SE-00001X	active
10Z-PL-SK-00001M	active
10Z-PL-SK-00002K	active
10Z-PL-UA-00001A	active
10Z-PL-UA-100111	active
10Z-RO-BG-000012	active
10Z-RO-BG-000020	active
10Z-RO-BG-00003Z	active
10Z-RO-MD--00025	active
10Z-RO-MD-000011	active
10Z-RO-MD-00003Y	active
10Z-RO-MD-00004W	active
10Z-RO-MD-00005U	active
10Z-RO-RS-00001L	active
10Z-RO-RS-00002J	active
10Z-RO-RS-00003H	active
10Z-RO-RS-00004F	active
10Z-RO-UA-00001R	active
10Z-RS-HR-000011	active
10Z-RS-MK-00001C	active
10Z-RS-MK-00002A	active
10Z-RS-MK-000038	inactive
10Z-RS-MK-000046	active
10Z-SE-FI-00001B	active
10Z-SE-FI-000029	active
10Z-SE-FI-000037	active
10Z-SE-FI-000045	active
10Z-SE-FI-000053	active
10Z-SE-FI-000061	active
10Z-SE-NO-000012	active
10Z-SE-NO-000020	active
10Z-SE-NO-00003Z	active
10Z-SE-NO-00004X	active
10Z-SE-NO-00005V	active
10Z-SE-NO-00006T	active
10Z-SE-NO-00007R	active
10Z-SE-NO-00008P	active
10Z-SI-HR-10000L	active
10Z-SK-UA-00001M	active
10Z1001-10001257	active
10Z1001A1001A01T	active
10Z1001A1001A02R	active
10Z1001A1001A03P	active
10Z1001A1001A04N	active
10Z1001A1001A05L	active
10Z1001A1001A06J	active
10Z1001A1001A07H	active
10Z1001A1001A08F	active
10Z1001A1001A09D	active
10Z1001A1001A10S	active
10Z1001A1001A11Q	active
10Z1001A1001A12O	active
10Z1001A1001A13M	active
10Z1001A1001A14K	active
10Z1001A1001A15I	active
10Z1001A1001A16G	active
10Z1001A1001A17E	active
10Z1001A1001A18C	active
10Z1001A1001A19A	active
10Z1001A1001A20P	active
10Z1001A1001A21N	active
10Z1001A1001A22L	active
10Z1001A1001A23J	active
10Z1001A1001A24H	active
10Z1001A1001A25F	active
10Z1001A1001A26D	active
10Z1001A1001A27B	active
10Z1001C--000015	active
10Z1001C--000023	active
10Z1001C--000031	active
10Z1001C--00005Y	active
10Z1001C--00006W	active
10Z1001C--00007U	active
10Z1001C--00008S	active
10Z1001C--00009Q	active
10Z1001C--000104	active
10Z1001C--000112	active
10Z1001C--000120	active
10Z1001C--00013Z	active
10Z1001C--00014X	active
10Z1001C--00015V	active
10Z1001C--00016T	active
10Z1001C--00017R	active
10Z1001C--00018P	active
10Z1001C--00019N	active
10Z1001C--000201	active
10Z1001C--00022Y	active
10Z1001C--00023W	active
10Z1001C--00024U	active
10Z1001C--00025S	active
10Z1001C--00026Q	active
10Z1001C--00027O	active
10Z1001C--00028M	active
10Z1001C--00029K	active
10Z1001C--00030Z	active
10Z1001C--00031X	active
10Z1001C--00032V	active
10Z1001C--00033T	active
10Z1001C--00034R	active
10Z1001C--00035P	active
10Z1001C--00036N	active
10Z1001C--00037L	active
10Z1001C--00038J	active
10Z1001C--00039H	active
10Z1001C--00040W	active
10Z1001C--00041U	active
10Z1001C--00042S	active
10Z1001C--00043Q	active
10Z1001C--00044O	inactive
10Z1001C--00045M	active
10Z1001C--00046K	active
10Z1001C--00047I	active
10Z1001C--00048G	active
10Z1001C--00049E	active
10Z1001C--00050T	active
10Z1001C--00051R	active
10Z1001C--00052P	active
10Z1001C--00053N	active
10Z1001C--00054L	active
10Z1001C--00055J	active
10Z1001C--00056H	active
10Z1001C--00057F	active
10Z1001C--00058D	active
10Z1001C--00059B	active
10Z1001C--00060Q	active
10Z1001C--00061O	active
10Z1001C--00062M	active
10Z1001C--00063K	active
10Z1001C--00064I	active
10Z1001C--00065G	active
10Z1001C--00066E	active
10Z1001C--00067C	active
10Z1001C--00068A	active
10Z1001C--000698	active
10Z1001C--00070N	active
10Z1001C--00071L	active
10Z1001C--00072J	active
10Z1001C--00073H	active
10Z1001C--00074F	active
10Z1001C--00075D	active
10Z1001C--00076B	active
10Z1001C--000779	active
10Z1001C--000787	active
10Z1001C--000795	active
10Z1001C--00080K	active
10Z1001C--00081I	active
10Z1001C--00082G	active
10Z1001C--00083E	active
10Z1001C--00084C	active
10Z1001C--00085A	active
10Z1001C-000013S	active
10ZAT-CH-001A24Z	active
10ZDE-DE-100254T	active
10ZDE-EE---1000S	active
10ZDE-LT---10008	active
10ZEL7ZGSJ37HDHA	active
10ZES--PT--1022I	active
10ZHR-RS-100012N	active
10ZIE-FR-000001B	active
11A0-0000-0001-W	active
11A0-0000-0002-T	active
11A0-0000-0004-N	active
11A0-0000-0005-K	active
11A0-0000-0007-E	active
11A0-0000-0008-B	active
11A0-0000-0017-A	active
11A0-0000-0018-7	active
11A0-0000-0019-4	active
11A0-0000-0020-R	active
11A0-0000-0021-O	active
11A0-0000-0022-L	active
11A0-0000-0023-I	active
11A0-0000-0024-F	active
11A0-0000-0025-C	active
11A0-0000-0026-9	active
11A0-0000-0027-6	active
11A0-0000-0034-B	active
11A0-0000-0035-8	active
11A0-0000-0036-5	active
11A0-0000-0037-2	active
11A0-0000-0039-X	active
11A0-0000-0040-J	active
11A0-0000-0041-G	active
11A0-0000-0042-D	active
11A0-0000-0043-A	active
11A0-0000-0044-7	active
11A0-0000-0045-4	active
11A0-0000-0046-1	active
11A0-0000-0047-Z	active
11A0-0000-0048-W	active
11AD2U0000000017	active
11AD2U0000000025	active
11AD2U0000000033	active
11AD2U0000000041	active
11AD2U000000006Y	active
11AD2U000000007W	active
